Id;Semestre;Latitud;Longitud;Edad;Sexo;Carrera;Alimentador;CodigoPostalCasa
A00082122;202410;-0.0928060;-78.4829799;21;F;ADMINISTRACION DE EMPRESAS;NULL;170102
A00082122;202420;-0.1667944;-78.4719790;21;F;ADMINISTRACION DE EMPRESAS;NULL;170102
A00082122;202510;-0.1634666;-78.4592933;21;F;ADMINISTRACION DE EMPRESAS;Gualo 14E;170102
A00082142;202410;-0.2826627;-78.5500188;25;F;ELECTRÓNICA Y AUTOMATIZACIÓN;NULL;170121
A00082144;202410;-0.1635739;-78.4593557;22;F;NEGOCIOS INTERNACIONALES;NULL;170106
A00082144;202420;-0.1703269;-78.4763252;22;F;NEGOCIOS INTERNACIONALES;NULL;170106
A00082144;202510;-0.0853888;-78.4562487;22;F;NEGOCIOS INTERNACIONALES;Cristianía 18F;170106
A00082145;202410;-0.2033857;-78.4846868;21;M;ODONTOLOGIA;NULL;040102
A00082145;202420;-0.2021459;-78.4850581;21;M;ODONTOLOGIA;NULL;040102
A00082145;202510;-0.2047039;-78.4852497;21;M;ODONTOLOGIA;Diez Nueva 32B;040102
A00082150;202410;-0.2044404;-78.4857083;22;F;ODONTOLOGIA;NULL;170177
A00082150;202420;-0.2019625;-78.4849344;22;F;ODONTOLOGIA;NULL;170177
A00082150;202510;-0.2024592;-78.4850229;22;F;ODONTOLOGIA;Diez Nueva 32B;170177
A00082154;202410;-0.1965418;-78.5021518;21;F;NEGOCIOS INTERNACIONALES;NULL;160150
A00082154;202420;-0.1633353;-78.4592312;21;F;NEGOCIOS INTERNACIONALES;NULL;160150
A00082154;202510;-0.2022330;-78.4854163;21;F;NEGOCIOS INTERNACIONALES;Diez Nueva 32B;160150
A00082157;202410;-0.1676619;-78.4726152;21;M;ARQUITECTURA;NULL;070250
A00082157;202420;-0.1868382;-78.4737215;21;M;ARQUITECTURA;NULL;070250
A00082157;202510;-0.1878554;-78.4773942;21;M;ARQUITECTURA;Olímpico 01D;070250
A00082159;202420;-0.1839138;-78.4965487;21;F;NEGOCIOS INTERNACIONALES;NULL;170155
A00082159;202510;-0.1635351;-78.4594589;21;F;NEGOCIOS INTERNACIONALES;Gualo 14E;170155
A00082162;202410;-0.1631831;-78.4583891;21;M;INGENIERIA DE SOFTWARE;NULL;170177
A00082162;202420;-0.1631712;-78.4587049;21;M;INGENIERIA DE SOFTWARE;NULL;170177
A00082162;202510;-0.1848024;-78.4882559;21;M;INGENIERIA DE SOFTWARE;Iñaquito 28D;170177
A00082168;202410;-0.2076882;-78.4959611;21;F;MEDICINA;NULL;100401
A00082168;202420;-0.1646835;-78.4608078;21;F;MEDICINA;NULL;100401
A00082168;202510;-0.1697910;-78.4699994;21;F;MEDICINA;Olímpico 01A;100401
A00082170;202410;-0.1859432;-78.4775745;21;M;MEDICINA;NULL;170110
A00082170;202420;-0.1961505;-78.3913195;21;M;MEDICINA;NULL;170110
A00082170;202510;-0.1847320;-78.5036154;21;M;MEDICINA;Belisario Quevedo 11B;170110
A00082171;202410;-0.1631166;-78.4594623;30;F;ENFERMERIA;NULL;170157
A00082176;202420;-0.2052728;-78.4907016;21;M;INGENIERÍA INDUSTRIAL;NULL;170157
A00082176;202510;-0.1633830;-78.4591336;21;M;INGENIERÍA INDUSTRIAL;Gualo 14E;170157
A00082184;202410;-0.1628947;-78.4595345;21;M;MEDICINA VETERINARIA;NULL;170177
A00082184;202420;-0.1633576;-78.4591556;21;M;MEDICINA VETERINARIA;NULL;170177
A00082184;202510;-0.1632010;-78.4593194;21;M;MEDICINA VETERINARIA;Gualo 14E;170177
A00082189;202410;-0.3081617;-78.4901409;22;M;FISIOTERAPIA;NULL;170156
A00082189;202420;-0.1596339;-78.4493261;22;M;FISIOTERAPIA;NULL;170156
A00082189;202510;-0.1631420;-78.4591244;22;M;FISIOTERAPIA;Gualo 14E;170156
A00082203;202410;-0.1635507;-78.4584993;27;F;MERCADOTECNIA;NULL;170129
A00082203;202420;-0.1633021;-78.4590390;27;F;MERCADOTECNIA;NULL;170129
A00082203;202510;-0.1895025;-78.4420342;27;F;MERCADOTECNIA;Nueva Cumbaya 29B;170129
A00082205;202410;-0.1847917;-78.4780191;22;M;GASTRONOMIA;NULL;170181
A00082207;202410;-0.1631831;-78.4583891;22;F;INGENIERIA DE SOFTWARE;NULL;170124
A00082207;202420;-0.1631712;-78.4587049;22;F;INGENIERIA DE SOFTWARE;NULL;170124
A00082207;202510;-0.1631451;-78.4596125;22;F;INGENIERIA DE SOFTWARE;Tumbaco 36B;170124
A00082208;202410;-0.2023151;-78.4850768;20;F;ODONTOLOGIA;NULL;050104
A00082208;202420;-0.2021459;-78.4850581;20;F;ODONTOLOGIA;NULL;050104
A00082208;202510;-0.2225346;-78.4161552;20;F;ODONTOLOGIA;Tumbaco 36D;050104
A00082220;202410;-0.2424728;-78.5255437;21;M;BIOTECNOLOGÍA;NULL;170113
A00082220;202420;-0.2589063;-78.4536344;21;M;BIOTECNOLOGÍA;NULL;170113
A00082220;202510;-0.1635304;-78.4592413;21;M;BIOTECNOLOGÍA;Gualo 14E;170113
A00082224;202410;-0.1634091;-78.4588773;22;M;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170115
A00082224;202420;-0.1629915;-78.4592855;22;M;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170115
A00082232;202410;-0.1974221;-78.4482817;30;F;PSICOLOGIA;NULL;230106
A00082232;202420;-0.1635064;-78.4594416;30;F;PSICOLOGIA;NULL;230106
A00082232;202510;-0.1633085;-78.4594018;30;F;PSICOLOGIA;Gualo 14E;230106
A00082245;202410;-0.1582054;-78.4610395;21;M;INGENIERIA DE SOFTWARE;NULL;170186
A00082245;202420;-0.1629907;-78.4586519;21;M;INGENIERIA DE SOFTWARE;NULL;170186
A00082245;202510;-0.1848024;-78.4882559;21;M;INGENIERIA DE SOFTWARE;Iñaquito 28D;170186
A00082253;202410;-0.1669562;-78.4663385;21;F;PSICOLOGIA;NULL;170110
A00082253;202510;-0.1768107;-78.4863586;21;F;PSICOLOGIA;Iñaquito 28A;170110
A00082258;202410;-0.2194109;-78.3874679;21;F;MERCADOTECNIA;NULL;130401
A00082258;202420;-0.1514746;-78.4923426;21;F;MERCADOTECNIA;NULL;130401
A00082258;202510;-0.1514841;-78.4923208;21;F;MERCADOTECNIA;El Bosque 15E;130401
A00082262;202410;-0.2033857;-78.4846868;22;F;ODONTOLOGIA;NULL;170104
A00082262;202420;-0.2021459;-78.4850581;22;F;ODONTOLOGIA;NULL;170104
A00082262;202510;-0.2047039;-78.4852497;22;F;ODONTOLOGIA;Diez Nueva 32B;170104
A00082268;202410;-0.1737535;-78.4924751;21;M;ARQUITECTURA;NULL;170104
A00082268;202420;-0.1673979;-78.4725691;21;M;ARQUITECTURA;NULL;170104
A00082268;202510;-0.2207995;-78.5039049;21;M;ARQUITECTURA;La Marín 08N;170104
A00082277;202410;-0.1973263;-78.5012656;25;F;MEDICINA VETERINARIA;NULL;170113
A00082277;202420;-0.1632291;-78.4594407;25;F;MEDICINA VETERINARIA;NULL;170113
A00082277;202510;-0.1629912;-78.4595268;25;F;MEDICINA VETERINARIA;Gualo 14E;170113
A00082283;202410;-0.1635309;-78.4591620;22;M;MEDICINA VETERINARIA;NULL;170184
A00082283;202420;-0.1631834;-78.4591449;22;M;MEDICINA VETERINARIA;NULL;170184
A00082283;202510;-0.1634665;-78.4587016;22;M;MEDICINA VETERINARIA;Gualo 14E;170184
A00082301;202410;-0.1373737;-78.4613031;25;F;ECONOMIA;NULL;170110
A00082301;202420;-0.1789452;-78.4797538;25;F;ECONOMIA;NULL;170110
A00082304;202410;-0.1720455;-78.4461225;21;M;PSICOLOGIA;NULL;170113
A00082304;202420;-0.1099785;-78.4837596;21;M;PSICOLOGIA;NULL;170113
A00082304;202510;-0.1630307;-78.4586690;21;M;PSICOLOGIA;Gualo 14E;170113
A00082306;202410;-0.1679661;-78.4726727;20;M;DERECHO;NULL;050162
A00082306;202420;-0.1692549;-78.4730214;20;M;DERECHO;NULL;050162
A00082306;202510;-0.1992027;-78.4809731;20;M;DERECHO;Diez Nueva 32B;050162
A00082308;202420;-0.1861300;-78.4912211;22;M;BIOTECNOLOGÍA;NULL;170115
A00082308;202510;-0.1634536;-78.4593310;22;M;BIOTECNOLOGÍA;Gualo 14E;170115
A00082315;202410;-0.2023151;-78.4850768;21;F;ODONTOLOGIA;NULL;100101
A00082315;202510;-0.2225346;-78.4161552;21;F;ODONTOLOGIA;Tumbaco 36D;100101
A00082316;202410;-0.2071272;-78.4941569;21;M;MEDICINA;NULL;170157
A00082316;202420;-0.1635162;-78.4588042;21;M;MEDICINA;NULL;170157
A00082316;202510;-0.2062523;-78.4026499;21;M;MEDICINA;Tumbaco 36C;170157
A00082320;202410;-0.1631911;-78.4584783;21;M;MERCADOTECNIA;NULL;170129
A00082320;202420;-0.1894932;-78.4420472;21;M;MERCADOTECNIA;NULL;170129
A00082320;202510;-0.1970375;-78.4812270;21;M;MERCADOTECNIA;Carolina 24E;170129
A00082322;202410;-0.2033857;-78.4846868;21;F;ODONTOLOGIA;NULL;170110
A00082322;202510;-0.2142943;-78.3818672;21;F;ODONTOLOGIA;Diez Nueva 32B;170110
A00082323;202410;-0.1941919;-78.4925431;21;M;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170112
A00082323;202420;-0.1935253;-78.4787982;21;M;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170112
A00082324;202410;-0.1676891;-78.4726516;21;M;GASTRONOMIA;NULL;170114
A00082324;202420;-0.1677486;-78.4726552;21;M;GASTRONOMIA;NULL;170114
A00082324;202510;-0.1796286;-78.4785431;21;M;GASTRONOMIA;Olímpico 01B;170114
A00082332;202410;-0.1628947;-78.4595345;21;F;MEDICINA VETERINARIA;NULL;170186
A00082332;202420;-0.1632928;-78.4592748;21;F;MEDICINA VETERINARIA;NULL;170186
A00082332;202510;-0.1634615;-78.4587069;21;F;MEDICINA VETERINARIA;Gualo 14E;170186
A00082341;202510;-0.1631210;-78.4595715;21;F;PSICOLOGIA;Gualo 14E;170156
A00082342;202420;-0.1490645;-78.5001319;22;F;ADMINISTRACION DE EMPRESAS;NULL;170108
A00082342;202510;-0.2005430;-78.4862922;22;F;ADMINISTRACION DE EMPRESAS;Diez Nueva 32B;170108
A00082349;202410;-0.1692799;-78.4847139;24;F;ENFERMERIA;NULL;170121
A00082349;202420;-0.1634864;-78.4594026;24;F;ENFERMERIA;NULL;170121
A00082354;202410;-0.1634836;-78.4587454;23;M;AGROINDUSTRIA;NULL;170186
A00082354;202420;-0.1631553;-78.4596374;23;M;AGROINDUSTRIA;NULL;170186
A00082354;202510;-0.2630369;-78.4799505;23;M;AGROINDUSTRIA;Conocoto 23D;170186
A00082362;202410;-0.1629593;-78.4595569;22;M;MEDICINA VETERINARIA;NULL;170102
A00082362;202420;-0.1633576;-78.4591556;22;M;MEDICINA VETERINARIA;NULL;170102
A00082362;202510;-0.1632847;-78.4590722;22;M;MEDICINA VETERINARIA;Gualo 14E;170102
A00082368;202410;-0.1850592;-78.5041023;21;F;FISIOTERAPIA;NULL;170155
A00082368;202420;-0.1632048;-78.4595049;21;F;FISIOTERAPIA;NULL;170155
A00082368;202510;-0.1632594;-78.4593153;21;F;FISIOTERAPIA;Gualo 14E;170155
A00082369;202410;-0.1679661;-78.4726727;21;F;DERECHO;NULL;170108
A00082369;202420;-0.1673568;-78.4726690;21;F;DERECHO;NULL;170108
A00082369;202510;-0.1991333;-78.4809887;21;F;DERECHO;Diez Nueva 32B;170108
A00082372;202410;-0.1676502;-78.4726656;21;M;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;NULL;170155
A00082373;202410;-0.1839963;-78.5032233;21;M;MEDICINA;NULL;170106
A00082373;202420;-0.2764233;-78.4874050;21;M;MEDICINA;NULL;170106
A00082373;202510;-0.1945230;-78.4920494;21;M;MEDICINA;Gualo 14E;170106
A00082375;202410;-0.1635667;-78.4584604;21;F;PSICOLOGIA;NULL;170156
A00082375;202510;-0.2998917;-78.4586575;21;F;PSICOLOGIA;San Rafael 27F;170156
A00082386;202410;-0.1367027;-78.5001076;20;M;MEDICINA;NULL;100401
A00082386;202420;-0.1633090;-78.4588843;20;M;MEDICINA;NULL;100401
A00082386;202510;-0.3295183;-78.4483216;20;M;MEDICINA;Sangolquí 55A;100401
A00082387;202410;-0.1677134;-78.4727664;21;F;GASTRONOMIA;NULL;170165
A00082387;202420;-0.1679550;-78.4730383;21;F;GASTRONOMIA;NULL;170165
A00082387;202510;-0.1677547;-78.4725284;21;F;GASTRONOMIA;Río Coca 16A;170165
A00082390;202410;-0.1433297;-78.4778491;23;M;PUBLICIDAD;NULL;170186
A00082390;202420;-0.1628780;-78.4592965;23;M;PUBLICIDAD;NULL;170186
A00082390;202510;-0.1633713;-78.4591422;23;M;PUBLICIDAD;Gualo 14E;170186
A00082392;202410;-0.1003649;-78.4838240;22;F;HOSPITALIDAD Y HOTELERÍA;NULL;170121
A00082392;202420;-0.2368957;-78.4899793;22;F;HOSPITALIDAD Y HOTELERÍA;NULL;170121
A00082402;202410;-0.2110223;-78.4911328;21;F;RELACIONES INTERNACIONALES;NULL;170186
A00082402;202420;-0.1801440;-78.4920545;21;F;RELACIONES INTERNACIONALES;NULL;170186
A00082402;202510;-0.2474719;-78.4943461;21;F;RELACIONES INTERNACIONALES;Conocoto 23B;170186
A00082413;202410;-0.3080647;-78.5597954;21;M;PSICOLOGIA;NULL;170186
A00082413;202420;-0.3194463;-78.4699171;21;M;PSICOLOGIA;NULL;170186
A00082413;202510;-0.1679650;-78.4728088;21;M;PSICOLOGIA;Río Coca 16B;170186
A00082417;202420;-0.3100860;-78.4805751;38;F;ENFERMERIA;NULL;170127
A00082417;202510;-0.1631860;-78.4595914;38;F;ENFERMERIA;Gualo 14E;170127
A00082418;202410;-0.1633665;-78.4591649;21;F;PSICOLOGIA;NULL;170123
A00082418;202420;-0.3174770;-78.5456708;21;F;PSICOLOGIA;NULL;170123
A00082418;202510;-0.1600833;-78.4398458;21;F;PSICOLOGIA;Gualo 14E;170123
A00082421;202410;-0.1635385;-78.4591565;30;F;MEDICINA VETERINARIA;NULL;170108
A00082421;202420;-0.3836896;-78.3803150;30;F;MEDICINA VETERINARIA;NULL;170108
A00082424;202410;-0.1633482;-78.4593563;21;M;INGENIERIA DE SOFTWARE;NULL;170155
A00082424;202420;-0.1630551;-78.4584011;21;M;INGENIERIA DE SOFTWARE;NULL;170155
A00082424;202510;-0.1645828;-78.4688846;21;M;INGENIERIA DE SOFTWARE;Río Coca 16D;170155
A00082425;202410;-0.1838454;-78.4771729;21;F;NEGOCIOS INTERNACIONALES;NULL;170129
A00082425;202420;-0.1420710;-78.4840748;21;F;NEGOCIOS INTERNACIONALES;NULL;170129
A00082425;202510;-0.1974053;-78.4781433;21;F;NEGOCIOS INTERNACIONALES;La Floresta 12B;170129
A00082426;202410;-0.2154865;-78.4979075;27;F;ENFERMERIA;NULL;170113
A00082426;202420;-0.3095480;-78.4565479;27;F;ENFERMERIA;NULL;170113
A00082439;202410;-0.1633279;-78.4584817;21;F;PSICOLOGIA;NULL;170110
A00082439;202420;-0.1633904;-78.4731769;21;F;PSICOLOGIA;NULL;170110
A00082439;202510;-0.1632009;-78.4592138;21;F;PSICOLOGIA;Gualo 14E;170110
A00082440;202410;-0.1791717;-78.4861800;21;F;MEDICINA;NULL;170108
A00082440;202420;-0.1634244;-78.4599099;21;F;MEDICINA;NULL;170108
A00082440;202510;-0.2062523;-78.4026499;21;F;MEDICINA;Tumbaco 36C;170108
A00082445;202410;-0.2033857;-78.4846868;21;F;ODONTOLOGIA;NULL;170124
A00082445;202510;-0.2142943;-78.3818672;21;F;ODONTOLOGIA;Diez Nueva 32B;170124
A00082448;202410;-0.1631219;-78.4595739;21;F;BIOTECNOLOGÍA;NULL;170112
A00082448;202420;-0.1633204;-78.4595276;21;F;BIOTECNOLOGÍA;NULL;170112
A00082448;202510;-0.1634930;-78.4587589;21;F;BIOTECNOLOGÍA;Gualo 14E;170112
A00082449;202410;-0.3759468;-78.5078498;22;F;MEDICINA;NULL;100101
A00082449;202420;-0.1633965;-78.4585343;22;F;MEDICINA;NULL;100101
A00082449;202510;-0.1634519;-78.4587323;22;F;MEDICINA;Gualo 14E;100101
A00082450;202410;-0.1874870;-78.4772755;21;F;DISEÑO DE INTERIORES;NULL;170102
A00082450;202420;-0.1634481;-78.4592513;21;F;DISEÑO DE INTERIORES;NULL;170102
A00082450;202510;-0.1646996;-78.4719486;21;F;DISEÑO DE INTERIORES;Río Coca 16D;170102
A00082452;202410;-0.1677134;-78.4727664;22;M;GASTRONOMIA;NULL;170115
A00082452;202420;-0.1677486;-78.4726552;22;M;GASTRONOMIA;NULL;170115
A00082452;202510;-0.1677547;-78.4725284;22;M;GASTRONOMIA;Río Coca 16A;170115
A00082455;202410;-0.2161544;-78.3852009;21;M;PSICOLOGIA;NULL;170184
A00082456;202410;-0.1635879;-78.4584227;21;F;ODONTOLOGIA;NULL;170186
A00082460;202410;-0.1880776;-78.4827473;21;M;DERECHO;NULL;170115
A00082460;202420;-0.2311185;-78.4361939;21;M;DERECHO;NULL;170115
A00082460;202510;-0.1679236;-78.4727564;21;M;DERECHO;Río Coca 16B;170115
A00082464;202410;-0.1647367;-78.4681692;21;M;TELECOMUNICACIONES;NULL;170124
A00082464;202420;-0.1632203;-78.4598087;21;M;TELECOMUNICACIONES;NULL;170124
A00082464;202510;-0.1716054;-78.4906876;21;M;TELECOMUNICACIONES;El Bosque 15C;170124
A00082467;202410;-0.1634783;-78.4587807;21;M;HOSPITALIDAD Y HOTELERÍA;NULL;170106
A00082467;202420;-0.2368957;-78.4899793;21;M;HOSPITALIDAD Y HOTELERÍA;NULL;170106
A00082467;202510;-0.1633265;-78.4591624;21;M;HOSPITALIDAD Y HOTELERÍA;Gualo 14E;170106
A00082476;202410;-0.1415362;-78.4641622;21;M;INGENIERÍA INDUSTRIAL;NULL;170185
A00082476;202420;-0.2052728;-78.4907016;21;M;INGENIERÍA INDUSTRIAL;NULL;170185
A00082476;202510;-0.1633830;-78.4591336;21;M;INGENIERÍA INDUSTRIAL;Gualo 14E;170185
A00082479;202410;-0.1679661;-78.4726727;21;F;DERECHO;NULL;170129
A00082479;202420;-0.1703433;-78.4746333;21;F;DERECHO;NULL;170129
A00082479;202510;-0.2261415;-78.3822378;21;F;DERECHO;Tumbaco 36A;170129
A00082494;202420;-0.1635180;-78.4584538;21;M;ADMINISTRACION DE EMPRESAS;NULL;170186
A00082494;202510;-0.1631067;-78.4593930;21;M;ADMINISTRACION DE EMPRESAS;Gualo 14E;170186
A00082513;202410;-0.1701949;-78.4685124;21;M;FINANZAS;NULL;170110
A00082513;202420;-0.2671151;-78.4562820;21;M;FINANZAS;NULL;170110
A00082513;202510;-0.1633067;-78.4587475;21;M;FINANZAS;Gualo 14E;170110
A00082518;202410;-0.1401813;-78.4617112;21;F;MEDICINA;NULL;170104
A00082518;202420;-0.1740602;-78.4757641;21;F;MEDICINA;NULL;170104
A00082518;202510;-0.2441366;-78.5410311;21;F;MEDICINA;Barrio Nuevo 03B;170104
A00082520;202410;-0.1998465;-78.4533136;34;M;EDUCACION;NULL;170184
A00082520;202420;-0.1632293;-78.4591578;34;M;EDUCACION;NULL;170184
A00082520;202510;-0.2299786;-78.5024854;34;M;EDUCACION;La Marín 08N;170184
A00082526;202510;-0.1630224;-78.4590148;20;F;INGENIERÍA INDUSTRIAL;Gualo 14E;170104
A00082529;202510;-0.1630407;-78.4590919;22;M;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;Gualo 14E;170114
A00082533;202410;-0.2044404;-78.4857083;21;M;ODONTOLOGIA;NULL;170186
A00082533;202420;-0.2024058;-78.4848519;21;M;ODONTOLOGIA;NULL;170186
A00082533;202510;-0.2020343;-78.4849694;21;M;ODONTOLOGIA;Diez Nueva 32B;170186
A00082540;202410;-0.1631476;-78.4587464;21;F;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;NULL;170108
A00082545;202410;-0.2033857;-78.4846868;20;F;ODONTOLOGIA;NULL;180168
A00082545;202420;-0.2021459;-78.4850581;20;F;ODONTOLOGIA;NULL;180168
A00082545;202510;-0.2047039;-78.4852497;20;F;ODONTOLOGIA;Diez Nueva 32B;180168
A00082553;202410;-0.1679122;-78.4726999;23;F;DERECHO;NULL;170155
A00082553;202420;-0.1784190;-78.4791850;23;F;DERECHO;NULL;170155
A00082553;202510;-0.1681857;-78.4731530;23;F;DERECHO;Río Coca 16A;170155
A00082554;202410;-0.1650209;-78.4700517;22;F;MEDICINA;NULL;230105
A00082554;202420;-0.2646141;-78.4726487;22;F;MEDICINA;NULL;230105
A00082554;202510;-0.1847320;-78.5036154;22;F;MEDICINA;Belisario Quevedo 11B;230105
A00082563;202410;-0.1891950;-78.4903283;21;M;ARQUITECTURA;NULL;170155
A00082563;202420;-0.1675704;-78.4728410;21;M;ARQUITECTURA;NULL;170155
A00082568;202410;-0.2004278;-78.4904018;21;M;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170186
A00082568;202420;-0.1632520;-78.4592270;21;M;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170186
A00082568;202510;-0.2183560;-78.4907941;21;M;DISEÑO GRAFICO Y COMUNICACION VISUAL;Diez Vieja 10A;170186
A00082572;202410;-0.2300285;-78.5024732;21;M;EDUCACION;NULL;170109
A00082580;202410;-0.3080647;-78.5597954;22;M;PSICOLOGIA;NULL;170156
A00082580;202420;-0.1631937;-78.4590112;22;M;PSICOLOGIA;NULL;170156
A00082580;202510;-0.1679650;-78.4728088;22;M;PSICOLOGIA;Río Coca 16B;170156
A00082586;202410;-0.1627990;-78.4590025;21;F;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170184
A00082586;202420;-0.1632520;-78.4592270;21;F;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170184
A00082586;202510;-0.2183560;-78.4907941;21;F;DISEÑO GRAFICO Y COMUNICACION VISUAL;Diez Vieja 10A;170184
A00082587;202410;-0.2950847;-78.4876457;22;F;MEDICINA;NULL;170110
A00082587;202420;-0.2083567;-78.4835045;22;F;MEDICINA;NULL;170110
A00082587;202510;-0.1634692;-78.4586949;22;F;MEDICINA;Granda Centeno 13D;170110
A00082588;202410;-0.2022417;-78.4850322;22;M;ODONTOLOGIA;NULL;170156
A00082588;202510;-0.2142943;-78.3818672;22;M;ODONTOLOGIA;Diez Nueva 32B;170156
A00082590;202410;-0.1930571;-78.4809450;21;M;MEDICINA;NULL;100104
A00082590;202420;-0.1884452;-78.4758763;21;M;MEDICINA;NULL;100104
A00082590;202510;-0.1633942;-78.4594837;21;M;MEDICINA;Gualo 14E;100104
A00082596;202410;-0.1634842;-78.4586398;21;F;COMUNICACION;NULL;100101
A00082596;202420;-0.1046966;-78.5081120;21;F;COMUNICACION;NULL;100101
A00082596;202510;-0.1403651;-78.4989044;21;F;COMUNICACION;Andalucía 17A;100101
A00082599;202410;-0.1402788;-78.4989755;22;F;COMUNICACION;NULL;170104
A00082599;202420;-0.1632971;-78.4593348;22;F;COMUNICACION;NULL;170104
A00082599;202510;-0.1632342;-78.4592339;22;F;COMUNICACION;Gualo 14E;170104
A00082600;202410;-0.1635374;-78.4594447;21;F;FISIOTERAPIA;NULL;170155
A00082600;202420;-0.2117605;-78.5019946;21;F;FISIOTERAPIA;NULL;170155
A00082600;202510;-0.1597325;-78.4495061;21;F;FISIOTERAPIA;Gualo 14E;170155
A00082602;202410;-0.1598650;-78.4903783;21;M;DISEÑO DE INTERIORES;NULL;170118
A00082602;202420;-0.1677617;-78.4728333;21;M;DISEÑO DE INTERIORES;NULL;170118
A00082602;202510;-0.1674494;-78.4726349;21;M;DISEÑO DE INTERIORES;Río Coca 16B;170118
A00082607;202410;-0.1679766;-78.4727419;21;M;ARQUITECTURA;NULL;170112
A00082610;202410;-0.1312701;-78.5019210;21;M;ELECTRÓNICA Y AUTOMATIZACIÓN;NULL;170113
A00082610;202420;-0.1312991;-78.5017196;21;M;ELECTRÓNICA Y AUTOMATIZACIÓN;NULL;170113
A00082617;202410;-0.1859432;-78.4775745;21;M;MEDICINA;NULL;170184
A00082617;202420;-0.2142900;-78.3882683;21;M;MEDICINA;NULL;170184
A00082617;202510;-0.1847320;-78.5036154;21;M;MEDICINA;Belisario Quevedo 11B;170184
A00082620;202410;-0.1675587;-78.4727327;21;M;ARTES MUSICALES;NULL;170102
A00082620;202420;-0.1758039;-78.4782127;21;M;ARTES MUSICALES;NULL;170102
A00082620;202510;-0.0013929;-78.4572733;21;M;ARTES MUSICALES;San Antonio 22B;170102
A00082623;202410;-0.1622989;-78.4617774;22;F;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170110
A00082623;202420;-0.1974363;-78.4780218;22;F;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170110
A00082623;202510;-0.1635638;-78.4591981;22;F;DISEÑO GRAFICO Y COMUNICACION VISUAL;Gualo 14E;170110
A00082636;202410;-0.1630760;-78.4594335;28;M;FISIOTERAPIA;NULL;050157
A00082636;202420;-0.3012794;-78.4762935;28;M;FISIOTERAPIA;NULL;050157
A00082636;202510;-0.1920397;-78.4796735;28;M;FISIOTERAPIA;Gualo 14E;050157
A00082647;202410;-0.1635791;-78.4595633;27;F;ENFERMERIA;NULL;170126
A00082647;202420;-0.1631835;-78.4592835;27;F;ENFERMERIA;NULL;170126
A00082647;202510;-0.2089552;-78.4916440;27;F;ENFERMERIA;Gualo 14E;170126
A00082651;202410;-0.1921520;-78.4915908;21;M;MEDICINA;NULL;010171
A00082651;202420;-0.1884452;-78.4758763;21;M;MEDICINA;NULL;010171
A00082651;202510;-0.2117208;-78.5134807;21;M;MEDICINA;Miraflores 09D;010171
A00082662;202410;-0.1974221;-78.4482817;21;F;PSICOLOGIA;NULL;170106
A00082662;202420;-0.1632193;-78.4592614;21;F;PSICOLOGIA;NULL;170106
A00082662;202510;-0.1600833;-78.4398458;21;F;PSICOLOGIA;Cotocollao 19A;170106
A00082663;202410;-0.1629593;-78.4595569;42;M;MEDICINA VETERINARIA;NULL;170117
A00082663;202420;-0.1632262;-78.4589355;42;M;MEDICINA VETERINARIA;NULL;170117
A00082663;202510;-0.1630643;-78.4596095;42;M;MEDICINA VETERINARIA;Gualo 14E;170117
A00082664;202410;-0.1745321;-78.4951683;21;F;PSICOLOGIA;NULL;170127
A00082664;202420;-0.1630911;-78.4596951;21;F;PSICOLOGIA;NULL;170127
A00082664;202510;-0.1663677;-78.4716699;21;F;PSICOLOGIA;Río Coca 16B;170127
A00082665;202410;-0.1681278;-78.4727616;21;F;DISEÑO DE INTERIORES;NULL;170115
A00082665;202420;-0.1591018;-78.4445693;21;F;DISEÑO DE INTERIORES;NULL;170115
A00082665;202510;-0.1684138;-78.4730258;21;F;DISEÑO DE INTERIORES;Río Coca 16B;170115
A00082670;202410;-0.1673564;-78.4728071;21;F;MEDICINA;NULL;170105
A00082670;202420;-0.1636830;-78.4831815;21;F;MEDICINA;NULL;170105
A00082670;202510;-0.1633326;-78.4595259;21;F;MEDICINA;Gualo 14E;170105
A00082675;202420;-0.3194468;-78.4699181;21;F;PSICOLOGIA;NULL;170115
A00082675;202510;-0.1635270;-78.4586708;21;F;PSICOLOGIA;Gualo 14E;170115
A00082678;202410;-0.2075213;-78.4962636;20;F;MEDICINA;NULL;170110
A00082678;202420;-0.1634244;-78.4599099;20;F;MEDICINA;NULL;170110
A00082678;202510;-0.2062523;-78.4026499;20;F;MEDICINA;Tumbaco 36C;170110
A00082679;202410;-0.1628966;-78.4587977;21;M;ADMINISTRACION DE EMPRESAS;NULL;170117
